time,channel,trace_index,temperature,mean_baseline,std_baseline,mean,std,A,rise_time,TF_ampl,TF_chi2,TF_baseline,baseline_slope,baseline_offset,time_shift,OF_ampl_0,OF_chi2_0,OF_time_0,OF_ampl_1,OF_chi2_1,OF_time_1
2389216593,0,6994,32753.4,129.84925,5.581220694211975,5379.625549316406,3078.035108089637,11396.15075,2.6111999261502206e-05,11386.492166215903,2.505344886076302,119.80328707420631,-5.5174409698349225e-05,129.95957123219185,4036,11388.931698662898,1.0856798379532782,0,11388.700732195894,1.0388457771050277,0
2389847452,0,6995,32751.2,129.54125,5.697174601282639,4922.0968017578125,2808.630230253264,10402.45875,2.636799925426203e-05,10389.89111358155,2.1496446586484597,122.03526021231664,-0.0006979540748721482,130.93680917270686,4035,10389.91937050587,1.012436989086572,0,10389.640768227213,1.0381168228247397,0
2389873544,0,6996,32751.8,131.09225,5.47300099922337,4941.064880371094,2818.8123628190915,10441.90775,2.636799925426203e-05,10427.559312901987,2.167935894022567,123.8457063418573,9.634191227134372e-05,130.89961434641344,4035,10427.086741287525,1.002020615402402,0,10426.838523671984,0.9978928628883497,0
2390014531,0,6997,32753.3,128.45575,5.488264018567255,4931.779479980469,2814.655295862216,10423.54425,2.6623999247021857e-05,10412.181564885897,2.138739528928582,121.64102943706166,0.0006216008826000832,127.2128590352412,4035,10412.058884957558,0.9924402589043556,0,10411.789173752642,1.0091779971171129,0
2390212169,0,6998,32751.9,129.23925,5.4661238037113655,4933.920593261719,2814.069593843995,10425.76075,2.636799925426203e-05,10410.013412649965,2.2228659127235866,124.8047661633027,0.00022601767037607696,128.78732766808304,4035,10410.544635037262,1.0218588782276912,0,10410.298103580948,1.0165110267291741,0
2390244667,0,6999,32753.1,136.125,5.692132728600063,4927.320983886719,2808.4515335488836,10399.875,2.636799925426203e-05,10389.230163381162,2.146953686397115,127.56947644668617,-3.474243967133818e-05,136.19446750812293,4035,10388.974668525125,1.0019030787374978,0,10388.725886635582,0.9992066785181092,0
2390535756,0,7000,32753.7,131.821,5.430972196577699,4933.872528076172,2813.868758971706,10420.179,2.636799925426203e-05,10409.271953281706,2.162035228862348,125.13399537886653,0.00029282251830135315,131.23550137465645,4035,10408.918947709823,1.0046076436808409,0,10408.6635751422,1.0077330809247325,0
2390566595,0,7002,32754.0,132.56525,5.5668880388867175,4933.366485595703,2813.66277028212,10417.43475,2.6623999247021857e-05,10408.509418248621,2.131667114588766,124.84390511237507,7.411716088231034e-05,132.41705273681586,4035,10408.215060335395,0.9930059530601785,0,10407.944965147457,1.0101926380615274,0
2390706389,0,7003,32752.3,129.3755,5.551576330196676,4934.706848144531,2814.5864054145527,10425.6245,2.636799925426203e-05,10411.92683265699,2.107310243258752,124.62263022890329,0.0007587444849215177,127.85839040239937,4035,10412.771185848278,0.9959954483320751,0,10412.507481996503,1.0069844203585634,0
2390882977,0,7004,32751.9,129.07875,5.365216532210046,5380.773223876953,3078.787939416749,11409.92125,2.636799925426203e-05,11389.27452373672,2.7784696019546504,119.88306054614804,-0.00017386379211648917,129.42639065233695,4035,11392.146438681593,1.020844803892132,0,11391.865546700372,1.026047187326323,0
2391267139,0,7005,32753.5,132.9105,5.579559996092882,4925.314147949219,2809.343028813846,10401.0895,2.636799925426203e-05,10392.528352330162,2.1796156444745463,124.15328010498706,-0.0006433498527093579,134.1968780304924,4035,10392.329075134623,1.0050612138814485,0,10392.063416405907,1.018362285888676,0
2391724762,0,7006,32752.2,129.28725,5.579402964251641,4932.183685302734,2814.1507145357828,10423.71275,2.6623999247021857e-05,10410.31100821319,2.2955906849558105,122.81725502868721,9.418116213628759e-05,129.09893476630847,4034,10410.16676186581,1.0163624630907273,0,10409.87986903243,1.0495349931753666,0
2392036675,0,7007,32752.2,130.361,5.419518336531393,4922.166778564453,2808.484717587399,10397.639,2.6623999247021857e-05,10389.349211207209,2.4570231153538287,122.63295148023099,0.0004918031557376938,129.37763959010252,4036,10388.777604295929,1.0628709673412202,0,10388.545251989115,1.044534784258558,0
2392247262,0,7008,32752.3,133.1105,5.4428200181523545,4935.270690917969,2814.3225112007212,10426.8895,2.6623999247021857e-05,10410.950107190081,2.177900059882468,125.7459344973031,0.0005234216577138394,132.06391839540123,4035,10410.902682156748,0.9969576940878199,0,10410.632480231416,1.0141885562014872,0
2392330273,0,7009,32754.7,130.0785,5.542187090851408,4924.629211425781,2809.272207024076,10407.9215,2.6623999247021857e-05,10392.266293333254,2.1989700987421186,123.62664232741008,-0.000963999060249914,132.00601612096972,4035,10392.694347136712,0.9964726271009675,0,10392.414614325635,1.023172203450713,0
2392410574,0,7010,32752.8,132.60425,5.609468061902127,4927.930725097656,2809.3358883928117,10400.39575,2.636799925426203e-05,10392.503896512866,2.072521192799959,126.75123420472664,-0.0005719915669994365,133.74794713821547,4035,10393.06878114104,0.992850658107079,0,10392.802546688963,1.0066840443520262,0
2392569521,0,7011,32753.0,132.0395,5.555037331107687,4933.618591308594,2812.3684684366845,10417.9605,2.636799925426203e-05,10403.722368832365,2.089741848820514,127.31682204025492,-0.00016419563526227378,132.36780917270693,4035,10404.589739492641,1.0025185079695882,0,10404.332518230485,1.0075056547174988,0
2392603409,0,7012,32750.9,130.26375,5.476238301745095,4933.3704833984375,2813.5888809275702,10418.73625,2.636799925426203e-05,10408.236113962092,2.1677216963377113,125.0646675766875,-9.559622472479114e-05,130.45489465133724,4035,10409.156576274881,0.9943255567773681,0,10408.880837657538,1.0168762837913472,0
2393694198,0,7013,32752.4,130.40325,5.380579842126683,5376.617340087891,3076.8249937955,11391.59675,2.6111999261502206e-05,11382.015178777277,2.643959020113685,119.06160262402045,0.0004846806865425403,129.43413096725828,4035,11383.451879653903,1.010316533170973,0,11383.18993033425,0.995970329743074,0
2393902897,0,7014,32754.9,129.8205,5.4783464430428275,4924.028167724609,2809.25971788052,10397.1795,2.636799925426203e-05,10392.222048186584,2.128092147262874,123.10985598027037,-0.0003543795221487077,130.52908185453649,4035,10391.93020094793,1.0053056130488263,0,10391.668304099003,1.0150322053170586,0
2393927283,0,7015,32754.5,132.5765,5.4282269434871635,4931.611755371094,2812.6763228841287,10415.4235,2.636799925426203e-05,10404.859510154343,2.229068449640811,124.91206819681975,-0.00041967471372968373,133.41563959010253,4035,10404.460564359735,1.0112373274344268,0,10404.215608683324,1.0045303881272054,0
2394141994,0,7016,32753.2,127.9615,5.476633797324776,4931.3184814453125,2813.8117515987615,10425.0385,2.6623999247021857e-05,10409.0591654967,2.2391631502350315,122.63247702846274,0.00015259144703693613,127.65639340164967,4035,10410.097805154839,0.997455278853208,0,10409.813893266157,1.027784890491091,0
2394369284,0,7017,32755.3,131.4885,5.488111492125501,4924.908599853516,2809.132033916151,10404.5115,2.636799925426203e-05,10391.747136399073,2.2537681868612482,124.19966877842671,0.00043867840241742487,130.61136253436638,4035,10391.832061052482,0.99202603616081,0,10391.552879012495,1.018218688045143,0
2394676503,0,7018,32754.7,134.54175,5.6254117127104575,4927.7117919921875,2808.7079973838468,10402.45825,2.636799925426203e-05,10390.17616558478,2.3054306917932954,127.5904774845003,-0.000288142986758897,135.11789190202444,4034,10390.924004724255,1.0213315016133862,0,10390.635708464657,1.056223199466373,0
2395303464,0,7019,32753.7,132.4805,5.46828307149511,4937.074951171875,2814.4706211392327,10428.5195,2.6623999247021857e-05,10411.495598043031,2.2896423973839006,127.27301761546187,-5.842275365145782e-05,132.59731629592608,4034,10411.588577846785,1.021036908820909,0,10411.300807703052,1.0550183205323174,0
2395746686,0,7020,32753.2,132.1205,5.519599600514516,4925.52685546875,2809.3069142496956,10403.8795,2.636799925426203e-05,10392.394023318426,2.241814345692743,124.48793348464824,-0.0008635843664740539,133.84723694076487,4035,10392.921389616433,1.0139520749816278,0,10392.677094572759,1.006889483836343,0
2395829012,0,7021,32754.5,132.81575,5.645334528395992,4935.785919189453,2814.062287212517,10418.18425,2.636799925426203e-05,10409.986267082862,2.152010634657876,126.50340755533762,-0.00011658047603629575,133.0488526618346,4035,10409.588631697812,1.0064887054647011,0,10409.31040258776,1.0314065938290096,0
2396026726,0,7022,32753.6,131.73725,5.5299830413392765,4932.189300537109,2812.839045887684,10420.26275,2.636799925426203e-05,10405.462165211673,2.1496727106177764,125.10976504045175,-0.00016186266636644074,132.06089440139968,4035,10406.19205239611,0.987130013667263,0,10405.929283720494,0.9973720502241812,0
2396202749,0,7023,32755.1,133.747,5.591421196797823,4927.806579589844,2808.7750388080253,10400.253,2.636799925426203e-05,10390.422366991661,2.4089973228058597,127.60564716470253,-0.00028783426798964257,134.3225246188453,4034,10391.175435863288,1.0389157327414213,0,10390.88137860699,1.0792893812006692,0
2396636971,0,7024,32755.7,125.4605,5.723018412516248,4930.065032958984,2815.1897329913145,10424.5395,2.636799925426203e-05,10414.158148383813,2.0683621716381912,118.77974324738898,0.0008545813659113332,123.75176455886029,4035,10412.928227865814,1.0042771438186382,0,10412.67716425252,1.0031985550325724,0
2396763888,0,7025,32753.3,131.82475,5.546714111751209,4934.903106689453,2814.4037971874545,10424.17525,2.636799925426203e-05,10411.25184578984,2.082843544618982,125.1352203761744,-0.0006771725110732794,133.17875643589107,4035,10411.528443743062,1.0029970878041767,0,10411.27412739085,1.005055059365342,0
2397305978,0,7026,32754.5,127.46225,5.702286816488627,4930.370452880859,2813.0719985512233,10416.53775,2.636799925426203e-05,10406.321776723998,2.1817234616858348,122.72195008687777,-0.000966516154157304,129.39479905023754,4034,10407.974340389748,1.0074381953398546,0,10407.691058549668,1.0372096381111473,0
2397664332,0,7027,32753.0,130.30975,5.643297346188662,4949.233856201172,2824.5827193446476,10455.69025,2.636799925426203e-05,10448.905477052958,2.101374593650873,121.99430292635225,9.181078698816062e-05,130.1261743314172,4035,10448.947861015353,0.9960432884787084,0,10448.688146190676,1.0024109339301843,0
2397784033,0,7028,32752.6,133.227,5.3774502322197275,5383.85107421875,3078.7870896304626,11397.773,2.636799925426203e-05,11389.273222903248,2.6643062178167884,122.94927745117457,0.0002606874537929915,132.70575543614092,4035,11391.401960095494,1.0008638810050552,0,11391.128344806937,0.9984871223191453,0
2397826150,0,7029,32752.8,130.11175,5.392889943017566,4931.3834228515625,2812.2923494561637,10410.88825,2.636799925426203e-05,10403.432259585894,2.6018594490827414,125.37767046220324,0.00021095466943459065,129.6899461384655,4034,10403.126070612501,1.0431520745421055,0,10402.824409784696,1.0905463145020855,0
2397881375,0,7030,32753.1,135.5835,5.592989160547337,4936.777404785156,2813.155847578627,10427.4165,2.636799925426203e-05,10406.630629478124,2.292989045298088,129.09568105641665,-0.0002942340183896006,136.17182091977006,4034,10407.245398921605,1.0224684693843813,0,10406.96133835635,1.0529974909535784,0
2398036722,0,7031,32751.0,126.48975,5.523757320655932,4921.035400390625,2807.238373873561,10398.51025,2.6623999247021857e-05,10384.740559345108,2.3061623141919307,123.52397415187443,-0.0003704794919049496,127.23052374406393,4035,10386.64072154966,1.0022074787733735,0,10386.351407451764,1.0381525430173684,0
2398304287,0,7032,32752.8,130.17525,5.480103779811109,4922.027923583984,2808.1982187122967,10404.82475,2.636799925426203e-05,10388.294663946395,2.1572427365490863,122.92012672503915,0.00042767468297966773,129.32011447138223,4035,10388.370894494032,0.9911756526126476,0,10388.100474940718,1.0090960429180151,0
2399213331,0,7033,32753.0,131.9515,5.5088245343267195,4924.244323730469,2807.9499307605124,10398.0485,2.636799925426203e-05,10387.375985972907,2.1546512968001528,125.5317255683949,0.00040365696272855347,131.14438790302427,4035,10388.04170297978,1.0041080501938102,0,10387.789220644734,1.004956746911061,0
2399520753,0,7034,32751.7,127.5105,5.7073102027137095,4924.230895996094,2810.0226965427655,10404.4895,2.636799925426203e-05,10395.04483901439,2.0248738892810336,121.78105749000679,-0.0008099064881191729,129.12990802299433,4035,10395.597262045962,0.9806448406363802,0,10395.33625366229,0.9894436835089366,0
2399692510,0,7035,32751.5,131.20125,5.509105956278205,4934.074554443359,2813.4540732183405,10418.79875,2.636799925426203e-05,10407.733714835176,2.339590836438358,125.96770058354741,0.00047632587352039506,130.24883641589597,4034,10408.521730745111,1.0139144055874132,0,10408.231635304985,1.0501750322832029,0
2400175580,0,7036,32750.7,132.281,5.398753467236673,4932.833404541016,2813.6442483304795,10422.719,2.6623999247021857e-05,10408.440260554009,2.236632558379365,124.51087110879962,-0.00032569539535597553,132.93222794301428,4035,10408.872368280508,0.9987614359182512,0,10408.600842633728,1.0172987433152343,0
2400292567,0,7037,32751.8,132.66025,5.55660147369775,4934.257232666016,2814.5691765455176,10425.33975,2.636799925426203e-05,10411.86115393222,2.201129075976276,124.19829673274944,0.0006139306321206738,131.43269570107472,4035,10410.669312509846,1.009303044886814,0,10410.421650607846,1.0050309349793054,0
2400688819,0,7038,32751.3,130.873,5.54300198448458,4932.684112548828,2813.454453017783,10423.127,2.636799925426203e-05,10407.739705185733,2.0962396016231764,124.54059844288713,0.0003427102714193544,130.18775081229697,4035,10408.197856275498,1.000065215833784,0,10407.937715048267,1.0077563336351332,0
2401272803,0,7039,32752.2,132.015,5.5831241254337165,4933.201232910156,2813.1982341344265,10416.985,2.636799925426203e-05,10406.78917210766,2.212540097308472,125.45621549663701,7.369406710586983e-05,131.86764871282182,4035,10406.478459987338,1.0031508457811296,0,10406.199932261834,1.0284179647372464,0
2401725778,0,7040,32753.1,130.5005,5.453668467187935,4927.521636962891,2809.661399606729,10406.4995,2.636799925426203e-05,10393.708303183397,2.122093673513182,125.9421781054807,-0.0001353046959566173,130.7710417395653,4035,10394.702073997434,1.0026370803065798,0,10394.447305125983,1.0055111306062048,0
2401789507,0,7041,32752.6,131.77075,5.668262029714223,4933.66015625,2813.7757981461987,10422.22925,2.6623999247021857e-05,10408.92557105299,2.1848377015564613,124.84417010249308,0.00041843318240210233,130.93409285178709,4035,10409.722567124263,1.0017648506956223,0,10409.444724079283,1.0263116106000756,0
2401919529,0,7042,32753.0,131.91575,5.628601241649652,4930.268798828125,2810.321547714941,10411.08425,2.6623999247021857e-05,10396.149121826249,2.1138954522394875,127.38810338810435,-0.0006085025067814005,133.1324507623095,4035,10398.568494900306,1.0043444716816878,0,10398.301232643507,1.0190378293528746,0
2402602438,0,7043,32753.4,133.483,5.764088045823034,4927.656219482422,2808.4568105758517,10401.517,2.636799925426203e-05,10389.251544781258,2.0334841448049437,127.82289038281306,0.0008233901764619131,131.83663134216442,4035,10389.230776420174,1.0040917308473662,0,10388.976143840215,1.0069606683487524,0
2402813493,0,7044,32752.0,130.44025,5.458152612148179,4925.634796142578,2808.6530694829044,10401.55975,2.636799925426203e-05,10389.977857173904,2.13760688001121,125.77224918037973,0.00018016435501028882,130.08001137215692,4035,10390.444883848888,0.9905135522096911,0,10390.18796037144,0.9955365786444084,0
2402975969,0,7045,32751.7,132.23075,5.538998504919459,5383.965576171875,3078.3256026458353,11393.76925,2.6111999261502206e-05,11387.570853252968,2.3079654152508686,123.68778126888719,-1.9218469951143885e-05,132.26917733066733,4035,11390.454882326125,1.0428182283791694,0,11390.21030100462,1.01015358870682,0
2403044313,0,7046,32752.3,133.23725,5.556344341156333,4928.732086181641,2808.90441995368,10405.76275,2.6623999247021857e-05,10390.906417567781,2.1596363250196253,128.34286784456344,0.00021925173245326303,132.79885616095973,4035,10392.126836866993,1.008676502304491,0,10391.850920331883,1.0317526659640333,0
2403232554,0,7047,32752.5,135.45775,5.453688195845083,4929.812896728516,2808.770640725771,10403.54225,2.6623999247021857e-05,10390.408318244125,2.367656726919011,129.7561800300682,7.167028572935818e-05,135.3144452636842,4034,10390.600907190154,1.0208227043740734,0,10390.310157643733,1.0580572078936428,0
2403461550,0,7048,32752.6,134.263,5.549759544340637,4936.777374267578,2813.163234445311,10418.737,2.636799925426203e-05,10406.66224727143,2.1012733771186207,129.12429027918188,-0.0007703597356474792,135.8033342914271,4035,10407.155846460739,0.9963720798481517,0,10406.903583988953,0.996571026686521,0
2403628370,0,7049,32752.2,134.6585,5.62693324556103,4928.062683105469,2807.7850601185155,10397.3415,2.636799925426203e-05,10386.760063794802,2.3952238725132973,129.5161905045934,0.00019297257456074303,134.27265133716577,4034,10387.854942652615,1.0330955806601392,0,10387.561925990418,1.0725421281875376,0
2404038935,0,7050,32756.2,136.4995,5.563721753466828,4929.376983642578,2808.925653351028,10405.5005,2.6623999247021857e-05,10390.98379903453,2.213820780510417,128.94468059435894,-0.00020588776286800277,136.91117258185457,4035,10391.467499238568,1.0003690244682846,0,10391.189562793385,1.0253827990725866,0
2404626753,0,7052,32753.2,135.16825,5.726555852997507,5388.494079589844,3079.1328841911686,11406.83175,2.636799925426203e-05,11390.552397864907,2.4685898027873634,126.65290818055291,-0.0006451932590745962,136.4583139215197,4035,11394.138279720984,1.015419554162475,0,11393.862398426232,1.0153395296105432,0
2404781880,0,7053,32752.3,137.40325,5.753445875082166,4916.284729003906,2800.690203843332,10374.59675,2.6623999247021857e-05,10360.516401519002,2.229939103177208,129.72173319495414,0.00022932704558291858,136.94471057235705,4035,10360.874360577922,1.0141882414925647,0,10360.588972648486,1.046908285400373,0
2405558390,0,7054,32751.9,131.677,5.619134363938987,4925.332244873047,2808.1770824220725,10401.323,2.6623999247021857e-05,10388.216866175419,2.081862346985633,126.12131683035841,-0.00028319495519970776,132.2432483129218,4035,10389.24429194936,0.9947179610893446,0,10388.977364937668,1.0092939489189612,0
2406069939,0,7055,32751.9,131.5805,5.510310313403411,4932.592926025391,2812.049373898887,10420.4195,2.6623999247021857e-05,10402.541693686664,2.1201173775816935,126.88070053805131,0.0003493357718334484,130.88200312421895,4035,10403.547574738108,0.9934946658444596,0,10403.280874580607,1.0075440745424862,0
2406334395,0,7056,32752.9,130.49675,5.442149339874826,4932.981109619141,2813.869772881064,10418.50325,2.636799925426203e-05,10409.275381465563,2.1738368221062547,124.22981785988668,0.00022542573283914114,130.04601124718818,4035,10409.336757495916,0.9980981161668173,0,10409.066315766218,1.0155913658116769,0
2406394210,0,7057,32751.5,133.2225,5.490673342132093,4926.267608642578,2808.932826869461,10406.7775,2.636799925426203e-05,10391.012447376346,2.1399660591181613,125.89513436867492,0.00037339952333749157,132.47588765308672,4035,10391.141340565742,0.9850104795999087,0,10390.877971284619,0.9961569077781376,0
2406461257,0,7058,32754.7,132.50175,5.461547119406735,4934.401916503906,2814.1176500961633,10420.49825,2.6111999261502206e-05,10410.192588261125,2.1534233629469313,125.20798638158885,0.00045888199743016224,131.58421544613844,4035,10409.559080644787,0.993279310621047,0,10409.293851350069,1.0057945589289985,0
2406586346,0,7059,32752.5,129.704,5.396840186627727,4925.278869628906,2809.251010888493,10408.296,2.6623999247021857e-05,10392.189608009863,2.17444160508011,124.45703350164695,0.0001258916328682541,129.45227968007993,4035,10393.218389121714,0.9854387394846966,0,10392.946858180401,1.0043143742557323,0
2406874254,0,7060,32754.1,129.845,5.510896025148724,4932.328643798828,2812.9975180933166,10420.155,2.636799925426203e-05,10406.049391473145,2.107992838518791,124.99722263610965,-0.00020835432552217338,130.26160447388162,4035,10407.199785858531,1.0067314784854482,0,10406.940898502136,1.0132488560372421,0
2406960510,0,7061,32754.1,129.9375,5.507185646952534,4928.579406738281,2811.834282667511,10413.0625,2.6623999247021857e-05,10401.744890415248,2.177450684464659,123.2379868844182,0.0006174793510924257,128.70285003749075,4034,10401.201550281376,0.9893587042513271,0,10400.925428525823,1.0124411355086258,0
2407086202,0,7062,32754.9,132.01875,5.647999507569029,4933.293914794922,2813.937341000894,10419.98125,2.636799925426203e-05,10409.519020576998,2.39102187882495,124.22434679329308,0.00012673866417116662,131.7653360409898,4034,10409.551055324193,1.0163728917124566,0,10409.262565824252,1.0510810792640781,0
2408273216,0,7065,32753.4,131.49825,5.672256776407429,4925.661865234375,2808.5475179906366,10409.50175,2.6623999247021857e-05,10389.582593128034,2.2798217116432675,125.76760676596314,-0.0009309160894322659,133.35961672081984,4036,10390.17237013779,1.0581354314060807,0,10389.934857958093,1.0446785505189569,0
2408480256,0,7066,32753.8,131.80375,5.59260546950167,4931.79248046875,2812.859802478262,10417.19625,2.636799925426203e-05,10405.538321439919,2.154628768140035,124.61518062540199,-0.0005377707523607056,132.87902261934525,4035,10405.769207237263,1.0146751960489708,0,10405.523095152252,1.009040126086431,0
2408600515,0,7067,32753.0,133.426,5.402177709035496,4930.380554199219,2811.4970410063024,10417.574,2.636799925426203e-05,10400.498229852466,2.1770849084283466,125.71940769409775,0.00048802896800174565,132.45018607848056,4035,10400.087190333368,0.9932498263365357,0,10399.830780187467,0.9975655737338628,0
2408992823,0,7068,32753.1,130.73475,5.515241829466773,4932.421600341797,2813.170841243894,10421.26525,2.636799925426203e-05,10406.690877213881,2.0905892387152254,124.78982292155342,0.0003319583644973636,130.07099925018758,4035,10407.237185465125,1.000207984148419,0,10406.9751251926,1.0097511597007272,0
2409109464,0,7069,32752.0,131.3295,5.580943446228424,4966.560699462891,2833.234948308479,10496.6705,2.6623999247021857e-05,10480.91315162103,2.098173844131581,124.61371542519919,-0.0004071026504439324,132.14350174956266,4035,10481.15767155025,0.9922350979197675,0,10480.88910956188,1.0063721855605166,0
2409276042,0,7070,32751.0,131.483,5.411581192220995,4932.239898681641,2812.6605687951433,10417.517,2.636799925426203e-05,10404.80220901567,2.185864197225303,125.58329858842262,0.0003987980874248642,130.68560322419395,4035,10404.887870210165,1.0149473292670217,0,10404.640940395497,1.010112949012655,0
2409521342,0,7072,32751.0,130.71375,5.548676503230297,4932.739959716797,2814.195461852226,10423.28625,2.6623999247021857e-05,10410.47666296225,2.3039800417442935,123.32781533115849,0.0002043743565234626,130.3051034741313,4034,10410.12905811299,1.007921390884388,0,10409.842450267337,1.0408227480222605,0
2409676250,0,7073,32752.6,130.63425,5.6745023515282815,4921.916656494141,2807.0067615292455,10395.36575,2.636799925426203e-05,10383.887640907487,2.0546656081191257,124.6480602601514,0.00010388916274307534,130.42652361909524,4035,10384.947557555486,0.9999337457500156,0,10384.694339712776,1.001553617026251,0
2409848756,0,7074,32753.8,132.60275,5.625828155702945,5358.138122558594,3063.4271034562294,11345.39725,2.6111999261502206e-05,11332.456159406902,2.311049272666825,123.20590354035448,-0.0006585291974080551,133.91947913021747,4035,11334.591949988699,0.9986969904607668,0,11334.329313750695,0.9863553860427215,0
2410253566,0,7075,32750.4,132.056,5.417782203079042,4936.672302246094,2814.9334081503976,10431.944,2.636799925426203e-05,10413.210813696616,2.1462235328291905,126.12939169550373,-0.00023496320218517445,132.5258089227693,4035,10413.193973904361,0.9907793713456028,0,10412.940288438622,0.9921970255420531,0
2410306726,0,7076,32753.3,130.42275,5.542971444766787,4931.131927490234,2811.952594713882,10414.57725,2.636799925426203e-05,10402.1797086765,2.3034424276062904,125.55407708154598,-0.0005482865030178908,131.5190488627843,4034,10402.817016513485,1.0161170120039666,0,10402.529045695235,1.050463696653747,0
2410592141,0,7077,32753.2,130.18175,5.465731143909295,4933.663238525391,2814.6186952233234,10422.81825,2.6623999247021857e-05,10412.045849297083,2.164407861446319,123.60994615039817,-0.00035545399096583786,130.8924802549362,4035,10411.45767347131,1.0101834545139936,0,10411.188076184217,1.0268254115425361,0
2410875678,0,7078,32752.3,130.06325,5.628121306217555,5380.464111328125,3078.6245368662944,11399.93675,2.6111999261502206e-05,11388.675573891684,2.3259226545957614,119.58742569578317,-0.0010539052221191008,132.1705334916272,4035,11390.953510193762,1.0109507540679856,0,11390.700845166282,0.9867119992389818,0
2411793671,0,7079,32751.7,127.136,5.501818244907769,4922.308685302734,2808.435249247188,10404.864,2.636799925426203e-05,10389.17159867764,2.143613142944548,122.77451674199983,0.00023155520197223802,126.67300537365655,4035,10390.65703922355,0.9991147196613767,0,10390.40087046756,1.0034141744439407,0
2411839105,0,7080,32752.3,131.16,5.580985576042998,4931.945343017578,2814.481619310072,10429.84,2.6623999247021857e-05,10411.530503171354,2.520485129457363,122.01460015611156,-0.00022934232683392727,131.61856998250445,4034,10410.35894852428,1.0416327765936715,0,10410.067239691409,1.0793968157350802,0
2412814851,0,7081,32750.6,131.8705,5.54632578830346,4934.915100097656,2813.8884441211435,10423.1295,2.636799925426203e-05,10409.345085369438,2.0988221566726057,126.02746736492918,0.0002420634526289433,131.38649412646848,4035,10409.414600216565,0.9925399250176656,0,10409.157128022678,0.9976573070530663,0
2412880329,0,7082,32752.2,131.133,5.532568210153401,4924.5084228515625,2808.7474099333804,10400.867,2.636799925426203e-05,10390.325684216463,2.1650433551191575,124.41095720614612,-8.284275517769505e-05,131.2986440889779,4034,10389.976438110098,0.9904327959910072,0,10389.697342836665,1.016580940518072,0
2413124001,0,7083,32753.7,130.969,5.481472338706089,4935.438995361328,2815.0224834299165,10426.031,2.636799925426203e-05,10413.540122881674,2.1301837528812473,124.6804365645512,4.6872565429502544e-05,130.8752783054237,4035,10413.476199199808,0.9936759743066612,0,10413.210819574253,1.0062488679517896,0
2413243824,0,7084,32752.2,127.5845,5.612250863067331,4936.343536376953,2815.595325760856,10427.4155,2.636799925426203e-05,10415.653626450006,2.3490956493876043,124.47893318568822,0.00013243275827702866,127.31970069982512,4034,10417.466145771878,1.028523356784782,0,10417.172104410996,1.0683759950828562,0
2413668574,0,7085,32753.8,133.85675,5.600957903564353,4940.827209472656,2816.2010286364925,10428.14325,2.636799925426203e-05,10417.898624757348,2.144545461592351,127.9379557674838,-0.0003830541801908792,134.62266683329165,4035,10418.292062161388,1.020775381035692,0,10418.045021890834,1.0157302457518407,0
2413753050,0,7087,32753.5,132.06875,5.5215055408375715,4929.033386230469,2809.8001920395786,10406.93125,2.636799925426203e-05,10394.221735597475,2.094744377681668,127.14916942661148,0.00020401791900108858,131.66081617095733,4035,10394.900093384656,1.0000245456705963,0,10394.647239331929,1.0010697035737317,0
2414389880,0,7089,32754.0,130.227,5.441045028301089,4936.52392578125,2816.873889429387,10439.773,2.6623999247021857e-05,10420.387872679188,2.2055859341335182,122.64593368959686,-0.00017978926123685484,130.58648862784307,4035,10419.860802638637,1.0083916602905347,0,10419.614933371493,1.002191104782062,0
2414463365,0,7090,32755.1,130.54,5.4468247631074025,4928.959625244141,2811.944401738547,10412.46,2.6623999247021857e-05,10402.15224025839,2.204335810616791,123.49059668411428,0.00030431270651953157,129.93152674331418,4035,10402.102590008633,1.0063476602756694,0,10401.830283275653,1.0257739425205759,0
2415260316,0,7091,32753.7,129.671,5.5523651717083595,4932.6552734375,2814.266162487877,10419.329,2.636799925426203e-05,10410.740358382325,2.19597512306268,123.11775942331224,-0.0007142557946410165,131.09915446138473,4035,10410.764571989588,1.0387385051845521,0,10410.52029358967,1.0312355400879931,0
2415431731,0,7092,32751.1,131.70725,5.499913402727356,4979.704681396484,2842.164480590288,10523.29275,2.636799925426203e-05,10513.94456341269,2.2078734855948903,122.59654421167579,-0.00033787605236723785,132.38283316670825,4035,10513.103656718964,0.9878892278037126,0,10512.8370945634,0.9993968166700615,0
2416670320,0,7093,32752.6,133.13125,5.651594769399165,4926.720184326172,2809.04920202804,10401.86875,2.636799925426203e-05,10391.442947415468,2.076234699244572,125.98813649044678,7.87587236724246e-05,132.97377193201697,4035,10391.468280885734,0.9993929173746207,0,10391.201421613832,1.0138562041912542,0
2418392317,0,7094,32753.4,132.254,5.661712108541019,4926.200531005859,2809.5773127916723,10405.746,2.636799925426203e-05,10393.394557270454,2.168361752840387,124.55780502196285,0.00023371238960698195,131.78669207698093,4035,10392.983671691665,1.0034568186276112,0,10392.705433945877,1.0287262791334428,0
2418476996,0,7095,32752.7,134.5585,5.635696740421721,4927.949890136719,2808.8867980359937,10399.4415,2.636799925426203e-05,10390.836630569822,2.347091036443659,127.51352226878225,0.00013887000867936436,134.2808294176456,4034,10390.866850605482,1.0315755283853287,0,10390.575194834197,1.0696679343936324,0
